id,group,games_played,retained_1,retained_7
446618,A,19,TRUE,FALSE
446629,B,41,TRUE,FALSE
446695,A,8,FALSE,FALSE
446734,A,4,FALSE,FALSE
446820,A,0,FALSE,FALSE
447281,A,4,FALSE,FALSE
447440,A,14,TRUE,FALSE
447539,B,14,TRUE,FALSE
447616,A,82,TRUE,FALSE
447622,B,21,TRUE,FALSE
447871,A,2,FALSE,FALSE
447872,B,9,TRUE,FALSE
448024,A,6,FALSE,FALSE
448390,B,0,FALSE,FALSE
448400,B,14,FALSE,FALSE
448497,B,19,TRUE,FALSE
448612,B,3,FALSE,FALSE
448809,B,1,FALSE,FALSE
448850,B,344,TRUE,TRUE
448871,B,22,TRUE,FALSE
448887,A,387,TRUE,TRUE
449099,B,11,TRUE,FALSE
449336,B,23,TRUE,FALSE
449359,B,17,TRUE,FALSE
449547,B,8,FALSE,FALSE
449653,B,8,FALSE,FALSE
449705,A,0,FALSE,FALSE
449735,A,0,FALSE,FALSE
449779,B,7,TRUE,FALSE
449998,B,19,TRUE,TRUE
450082,A,178,TRUE,TRUE
450167,A,40,TRUE,FALSE
450257,B,3,FALSE,FALSE
450715,A,8,FALSE,FALSE
450810,B,264,TRUE,TRUE
450875,B,204,TRUE,TRUE
450934,B,10,TRUE,FALSE
450969,A,29,FALSE,FALSE
451000,A,3,FALSE,FALSE
451262,A,112,TRUE,FALSE
451326,A,67,TRUE,FALSE
451577,A,5,FALSE,FALSE
451613,A,83,TRUE,TRUE
451760,B,105,TRUE,FALSE
451838,B,15,FALSE,FALSE
451863,B,2,FALSE,FALSE
452068,B,166,TRUE,TRUE
452243,B,1,FALSE,FALSE
452339,A,27,TRUE,FALSE
452396,B,2,FALSE,FALSE
452679,B,84,TRUE,TRUE
452743,A,1,FALSE,FALSE
452811,A,0,FALSE,FALSE
452833,A,60,TRUE,FALSE
452904,A,0,FALSE,FALSE
452928,B,51,TRUE,FALSE
453090,A,34,TRUE,FALSE
453203,B,21,TRUE,FALSE
453251,A,0,FALSE,FALSE
453312,A,76,TRUE,TRUE
453347,A,9,FALSE,FALSE
453898,B,3,FALSE,FALSE
453999,A,9,TRUE,FALSE
454114,A,6,FALSE,FALSE
454182,A,20,FALSE,FALSE
454338,A,1,FALSE,FALSE
454495,A,20,FALSE,FALSE
454657,A,32,TRUE,FALSE
454832,A,19,TRUE,FALSE
454920,B,34,TRUE,TRUE
455088,A,20,FALSE,FALSE
455169,A,265,TRUE,FALSE
455197,B,85,TRUE,FALSE
455258,B,7,FALSE,FALSE
455322,B,27,FALSE,FALSE
455560,A,34,FALSE,FALSE
455725,A,5,FALSE,FALSE
455748,A,20,FALSE,FALSE
455789,B,2,FALSE,FALSE
455793,A,17,TRUE,FALSE
455881,B,78,TRUE,TRUE
455957,A,256,FALSE,TRUE
456118,B,17,TRUE,FALSE
456142,B,19,TRUE,FALSE
456244,A,89,TRUE,FALSE
456279,A,58,TRUE,FALSE
456416,B,24,TRUE,FALSE
456652,B,8,FALSE,FALSE
456679,B,25,TRUE,FALSE
456690,B,29,TRUE,FALSE
456718,A,55,TRUE,FALSE
456771,B,1,FALSE,FALSE
457049,B,85,TRUE,FALSE
457064,A,265,TRUE,TRUE
457088,B,55,TRUE,TRUE
457098,A,27,FALSE,FALSE
457309,A,19,FALSE,FALSE
457459,A,39,TRUE,FALSE
457478,B,51,TRUE,FALSE
457641,B,296,TRUE,TRUE
457780,A,95,TRUE,FALSE
457890,B,168,TRUE,FALSE
458065,B,85,TRUE,TRUE
458389,A,14,FALSE,FALSE
458600,B,3,FALSE,FALSE
458695,B,165,TRUE,TRUE
458869,B,68,TRUE,FALSE
459037,A,14,FALSE,FALSE
459323,A,233,FALSE,TRUE
459375,B,2,FALSE,FALSE
459455,B,4,FALSE,FALSE
459624,B,5,FALSE,FALSE
459867,A,1,FALSE,TRUE
459929,B,1,TRUE,FALSE
460077,B,37,FALSE,FALSE
460185,A,65,TRUE,TRUE
460471,B,8,FALSE,FALSE
460764,B,83,TRUE,TRUE
460827,A,27,FALSE,FALSE
460918,B,9,FALSE,FALSE
460952,A,171,TRUE,FALSE
461093,B,5,TRUE,FALSE
461211,B,42,TRUE,FALSE
461690,B,9,FALSE,FALSE
461812,B,31,TRUE,TRUE
461859,A,0,FALSE,FALSE
461972,A,1,FALSE,FALSE
461975,A,56,TRUE,FALSE
462036,A,16,FALSE,FALSE
462199,B,18,TRUE,FALSE
462331,A,9,FALSE,FALSE
462415,A,4,FALSE,FALSE
462514,B,0,FALSE,FALSE
462624,A,37,TRUE,FALSE
462766,A,227,TRUE,TRUE
462996,A,1,FALSE,FALSE
463034,B,52,TRUE,FALSE
463347,A,59,FALSE,TRUE
463374,B,106,TRUE,FALSE
463390,A,10,FALSE,FALSE
463509,A,3,FALSE,FALSE
463618,B,19,TRUE,FALSE
463709,B,4,FALSE,FALSE
464037,A,2,FALSE,FALSE
464095,B,4,FALSE,FALSE
464326,A,93,TRUE,TRUE
464337,B,27,FALSE,FALSE
464344,A,25,TRUE,FALSE
464438,B,5,FALSE,FALSE
464471,B,2,TRUE,FALSE
464483,B,7,FALSE,FALSE
464628,A,42,TRUE,FALSE
464679,B,7,FALSE,FALSE
464715,A,330,TRUE,TRUE
464848,A,7,TRUE,FALSE
464875,A,2,FALSE,FALSE
464934,A,155,TRUE,FALSE
465129,B,72,TRUE,FALSE
465169,A,3,FALSE,FALSE
465230,A,50,TRUE,FALSE
465618,A,117,TRUE,FALSE
465629,A,17,FALSE,FALSE
465696,B,12,TRUE,FALSE
465893,A,40,TRUE,FALSE
465962,A,8,FALSE,FALSE
465986,B,1,FALSE,FALSE
466059,A,31,TRUE,FALSE
466177,A,386,TRUE,TRUE
466293,A,9,TRUE,FALSE
466392,B,14,FALSE,FALSE
466476,B,12,TRUE,FALSE
466669,B,19,FALSE,FALSE
466900,A,43,TRUE,FALSE
467538,A,4,TRUE,FALSE
467569,A,26,TRUE,FALSE
467599,B,6,FALSE,FALSE
467646,A,21,FALSE,FALSE
467858,A,10,FALSE,FALSE
467863,A,94,TRUE,TRUE
468020,B,12,FALSE,FALSE
468032,B,99,TRUE,FALSE
468090,A,394,TRUE,FALSE
468265,B,32,TRUE,FALSE
468272,B,14,FALSE,FALSE
468614,A,10,FALSE,FALSE
469092,A,63,TRUE,TRUE
469226,B,68,FALSE,FALSE
469328,A,368,TRUE,FALSE
469442,B,233,TRUE,TRUE
469443,B,65,TRUE,FALSE
469577,B,2,FALSE,FALSE
469579,B,1,FALSE,FALSE
469644,B,5,FALSE,FALSE
469757,B,3,TRUE,FALSE
469829,B,177,TRUE,TRUE
469836,A,9,FALSE,FALSE
470196,B,21,FALSE,FALSE
470300,B,14,FALSE,FALSE
470349,A,21,TRUE,FALSE
470407,A,165,FALSE,FALSE
470461,A,227,TRUE,TRUE
470501,B,55,TRUE,FALSE
470872,B,17,FALSE,FALSE
470950,A,1,FALSE,FALSE
471012,A,0,TRUE,FALSE
471034,A,14,TRUE,FALSE
471127,A,11,FALSE,FALSE
471190,A,61,TRUE,FALSE
471288,A,4,FALSE,FALSE
471388,A,89,TRUE,TRUE
471566,A,31,TRUE,FALSE
471627,B,30,FALSE,TRUE
471853,A,34,FALSE,FALSE
472000,B,14,TRUE,FALSE
472147,A,35,TRUE,FALSE
472202,B,6,FALSE,FALSE
472213,A,76,FALSE,TRUE
472379,A,1,FALSE,FALSE
472402,A,87,TRUE,TRUE
472486,A,2,FALSE,FALSE
472757,B,2,FALSE,FALSE
472884,A,38,TRUE,FALSE
472965,B,1,FALSE,FALSE
473210,A,21,FALSE,FALSE
473323,B,10,FALSE,FALSE
473408,A,21,FALSE,TRUE
473427,B,37,TRUE,FALSE
473631,A,1,FALSE,FALSE
473842,B,2,FALSE,FALSE
474176,B,14,TRUE,FALSE
474240,A,349,TRUE,TRUE
474449,B,13,TRUE,FALSE
474542,A,111,TRUE,TRUE
474644,A,8,FALSE,FALSE
474712,A,14,TRUE,FALSE
474725,B,2,FALSE,FALSE
474780,B,12,FALSE,FALSE
474853,A,4,FALSE,FALSE
474918,A,25,TRUE,FALSE
474968,A,1,FALSE,FALSE
475046,A,0,FALSE,FALSE
475083,B,22,TRUE,FALSE
475084,A,24,TRUE,FALSE
475132,B,15,FALSE,FALSE
475275,A,4,FALSE,FALSE
475370,B,85,TRUE,FALSE
475398,B,85,TRUE,FALSE
475740,B,0,FALSE,FALSE
476126,A,24,TRUE,TRUE
476429,A,81,FALSE,FALSE
476646,B,56,FALSE,TRUE
476656,B,1,FALSE,FALSE
476680,B,6,FALSE,FALSE
476735,A,12,FALSE,FALSE
476811,A,3,FALSE,FALSE
476815,B,1,FALSE,FALSE
477015,A,53,FALSE,FALSE
477164,A,1,FALSE,FALSE
477171,B,59,TRUE,FALSE
477391,A,95,TRUE,FALSE
477399,B,5,TRUE,FALSE
477406,A,2,FALSE,FALSE
477433,A,34,TRUE,FALSE
477436,A,10,FALSE,FALSE
477502,A,6,FALSE,FALSE
477579,B,17,FALSE,FALSE
477806,A,5,FALSE,FALSE
477878,B,27,FALSE,FALSE
478048,A,0,FALSE,FALSE
478074,A,1,FALSE,FALSE
478082,A,2,FALSE,FALSE
478085,B,158,TRUE,FALSE
478308,A,13,TRUE,FALSE
478340,A,7,FALSE,FALSE
478374,A,130,TRUE,TRUE
478431,B,3,FALSE,FALSE
478443,B,205,TRUE,TRUE
478706,A,56,FALSE,FALSE
478729,B,11,TRUE,FALSE
478811,B,12,TRUE,FALSE
478847,A,117,TRUE,FALSE
478848,A,9,TRUE,FALSE
478856,A,204,TRUE,TRUE
478888,A,76,TRUE,FALSE
478994,A,47,TRUE,FALSE
479111,A,28,FALSE,TRUE
479162,B,5,FALSE,FALSE
479189,B,1,FALSE,FALSE
479287,A,27,TRUE,FALSE
479298,A,19,FALSE,FALSE
479390,A,32,TRUE,FALSE
479410,A,57,TRUE,FALSE
479671,A,0,FALSE,FALSE
479742,A,10,FALSE,FALSE
479830,B,3,FALSE,FALSE
479904,A,12,FALSE,FALSE
480071,A,511,TRUE,TRUE
480206,B,6,FALSE,FALSE
480223,A,7,TRUE,FALSE
480339,A,1,FALSE,FALSE
480528,B,13,FALSE,FALSE
480952,A,41,TRUE,TRUE
481451,A,3,FALSE,FALSE
481457,A,2,FALSE,FALSE
481522,B,30,TRUE,FALSE
481683,B,88,TRUE,FALSE
481813,A,10,TRUE,FALSE
481847,B,3,FALSE,FALSE
481860,B,39,FALSE,FALSE
481863,A,7,FALSE,FALSE
482056,B,69,TRUE,FALSE
482070,A,54,TRUE,FALSE
482217,B,39,TRUE,TRUE
482253,B,81,TRUE,TRUE
482368,B,69,TRUE,FALSE
482378,A,6,FALSE,FALSE
482415,B,75,FALSE,FALSE
482662,A,824,TRUE,TRUE
482729,B,48,FALSE,FALSE
483143,A,23,TRUE,FALSE
483317,B,3,FALSE,FALSE
483387,A,8,FALSE,FALSE
483511,B,98,TRUE,FALSE
483544,B,29,FALSE,FALSE
483565,B,89,TRUE,TRUE
483570,B,22,TRUE,FALSE
483733,B,35,TRUE,FALSE
483792,B,9,FALSE,FALSE
483804,A,1,TRUE,TRUE
483987,B,2,FALSE,FALSE
484095,B,6,FALSE,FALSE
484308,B,14,FALSE,FALSE
484362,B,18,TRUE,FALSE
484371,A,6,FALSE,FALSE
484447,A,71,TRUE,FALSE
484834,A,36,TRUE,FALSE
484877,A,17,TRUE,FALSE
485022,A,1,FALSE,FALSE
485106,B,1,FALSE,FALSE
485277,A,1,FALSE,FALSE
485952,A,4,FALSE,FALSE
486107,B,11,FALSE,TRUE
486112,A,121,FALSE,TRUE
486120,A,51,TRUE,FALSE
486154,B,764,TRUE,TRUE
486167,B,2,FALSE,FALSE
486460,B,8,FALSE,FALSE
486470,B,571,TRUE,TRUE
486545,A,0,FALSE,FALSE
486767,A,3,FALSE,FALSE
486830,A,609,TRUE,TRUE
486975,B,215,TRUE,TRUE
487023,A,0,FALSE,FALSE
487083,B,46,TRUE,FALSE
487131,B,3,FALSE,FALSE
487184,A,33,TRUE,FALSE
487401,B,114,TRUE,TRUE
487526,A,17,FALSE,FALSE
487621,B,3,FALSE,FALSE
487794,A,8,FALSE,FALSE
488020,A,27,TRUE,FALSE
488111,B,35,FALSE,FALSE
488127,B,50,TRUE,FALSE
488152,B,3,TRUE,FALSE
488369,A,1,FALSE,FALSE
488479,A,30,TRUE,FALSE
488671,B,6,FALSE,FALSE
488718,A,23,TRUE,FALSE
488726,A,25,TRUE,FALSE
488764,A,38,TRUE,FALSE
488802,A,0,FALSE,FALSE
489280,B,0,FALSE,FALSE
489285,B,6,FALSE,FALSE
489306,A,187,FALSE,FALSE
489410,A,3,FALSE,FALSE
489815,A,99,TRUE,FALSE
490000,B,201,FALSE,FALSE
490035,A,15,FALSE,FALSE
490062,A,153,FALSE,TRUE
490064,A,1,FALSE,FALSE
490068,B,36,TRUE,FALSE
490074,B,4,TRUE,FALSE
490463,B,21,FALSE,FALSE
490566,A,32,FALSE,FALSE
490779,A,24,TRUE,FALSE
490821,A,1,FALSE,FALSE
491191,A,55,TRUE,FALSE
491219,B,1,FALSE,FALSE
491392,A,32,FALSE,TRUE
491515,B,49,FALSE,FALSE
491889,A,268,TRUE,TRUE
492095,A,8,TRUE,FALSE
492117,A,1,FALSE,FALSE
492181,A,3,FALSE,FALSE
492295,A,4,FALSE,FALSE
492472,B,51,TRUE,FALSE
492743,A,12,FALSE,FALSE
492763,A,39,TRUE,TRUE
492970,A,7,TRUE,FALSE
493045,A,13,TRUE,FALSE
493066,A,99,TRUE,TRUE
493285,B,4,FALSE,FALSE
493476,B,2,FALSE,FALSE
493571,B,56,TRUE,FALSE
493790,A,6,TRUE,FALSE
493850,A,3,FALSE,FALSE
493875,B,11,TRUE,TRUE
493953,B,4,FALSE,FALSE
494003,B,4,FALSE,FALSE
494012,B,1,FALSE,FALSE
494167,A,34,TRUE,FALSE
494206,A,78,TRUE,FALSE
494523,A,16,TRUE,FALSE
494886,A,15,FALSE,FALSE
495051,A,357,TRUE,FALSE
495122,A,129,TRUE,FALSE
495258,A,129,TRUE,TRUE
495317,B,7,FALSE,FALSE
495497,A,39,FALSE,FALSE
495607,B,144,TRUE,FALSE
495760,A,67,TRUE,TRUE
495960,A,13,TRUE,FALSE
496061,B,9,FALSE,FALSE
496107,B,2,FALSE,FALSE
496187,A,314,TRUE,TRUE
496792,A,10,TRUE,FALSE
496821,A,39,TRUE,FALSE
496999,B,21,TRUE,FALSE
497081,B,19,FALSE,FALSE
497227,B,55,TRUE,FALSE
497620,B,6,FALSE,FALSE
497751,A,28,TRUE,FALSE
498496,A,11,FALSE,FALSE
498527,A,4,TRUE,FALSE
498685,B,25,FALSE,FALSE
498708,A,77,FALSE,FALSE
498768,A,5,FALSE,FALSE
498982,A,82,TRUE,FALSE
498984,A,1,FALSE,FALSE
499158,B,101,FALSE,TRUE
499191,B,42,TRUE,FALSE
499218,B,42,FALSE,FALSE
499348,B,10,FALSE,FALSE
499402,A,146,TRUE,FALSE
499510,B,18,FALSE,FALSE
499532,B,34,FALSE,FALSE
499713,B,10,FALSE,FALSE
499855,B,3,FALSE,FALSE
499866,A,37,FALSE,TRUE
499904,B,17,FALSE,FALSE
500170,A,3,FALSE,FALSE
500191,B,81,TRUE,FALSE
500279,B,2,TRUE,FALSE
500348,B,84,TRUE,FALSE
500353,A,14,TRUE,FALSE
500371,B,61,TRUE,FALSE
500444,A,156,TRUE,TRUE
500517,B,84,TRUE,FALSE
500527,A,9,FALSE,FALSE
500650,B,3,TRUE,FALSE
501005,A,3,FALSE,FALSE
501094,A,14,FALSE,FALSE
501236,B,143,TRUE,TRUE
501307,B,124,TRUE,TRUE
501388,B,194,TRUE,FALSE
501624,A,6,FALSE,FALSE
501644,B,5,TRUE,FALSE
501892,B,202,TRUE,TRUE
502426,B,2,FALSE,FALSE
502440,A,8,TRUE,FALSE
502460,A,12,FALSE,FALSE
502507,B,355,TRUE,TRUE
502672,B,6,FALSE,FALSE
502711,B,182,TRUE,TRUE
502885,B,7,FALSE,FALSE
503010,B,1,FALSE,FALSE
503029,A,20,FALSE,FALSE
503163,A,43,TRUE,FALSE
503278,B,45,TRUE,FALSE
503312,A,6,FALSE,FALSE
503322,A,60,FALSE,TRUE
503369,B,3,TRUE,FALSE
503655,B,110,TRUE,TRUE
503661,A,18,FALSE,FALSE
503739,A,9,FALSE,FALSE
503806,A,1,FALSE,FALSE
503907,A,7,FALSE,FALSE
504049,A,17,FALSE,FALSE
504197,B,31,FALSE,TRUE
504291,A,253,FALSE,TRUE
504554,B,31,TRUE,FALSE
504557,B,10,TRUE,FALSE
504571,B,15,FALSE,TRUE
504832,B,0,FALSE,FALSE
505007,A,31,TRUE,FALSE
505162,B,3,FALSE,FALSE
505336,B,2,FALSE,FALSE
505507,B,42,TRUE,FALSE
506434,B,45,FALSE,TRUE
506534,B,19,FALSE,FALSE
506543,B,47,TRUE,TRUE
506680,B,72,TRUE,FALSE
506788,A,0,FALSE,FALSE
506898,B,10,FALSE,FALSE
507086,A,0,FALSE,FALSE
507220,B,10,FALSE,FALSE
507314,A,61,FALSE,FALSE
507340,A,0,FALSE,FALSE
507406,B,45,TRUE,FALSE
507589,B,7,FALSE,FALSE
507782,B,15,TRUE,FALSE
507848,B,29,TRUE,FALSE
507884,A,207,TRUE,TRUE
507902,A,27,TRUE,FALSE
508017,A,11,FALSE,FALSE
508147,A,20,FALSE,FALSE
508226,A,43,TRUE,TRUE
508253,A,104,TRUE,FALSE
508298,B,15,FALSE,FALSE
508401,B,12,TRUE,FALSE
508413,A,9,TRUE,FALSE
508575,A,25,FALSE,TRUE
508594,A,21,FALSE,FALSE
508621,A,29,TRUE,FALSE
508672,B,17,TRUE,FALSE
508691,A,66,TRUE,FALSE
508771,B,5,FALSE,FALSE
508803,B,5,FALSE,FALSE
508828,B,11,FALSE,FALSE
508864,A,3,FALSE,FALSE
509065,A,51,TRUE,FALSE
509084,A,1,FALSE,FALSE
509333,B,0,FALSE,FALSE
509493,A,3,FALSE,FALSE
509501,A,4,FALSE,FALSE
509550,B,6,FALSE,FALSE
509612,A,6,FALSE,FALSE
509629,A,2,FALSE,FALSE
509640,A,10,FALSE,FALSE
509651,A,31,FALSE,FALSE
509788,A,1,FALSE,FALSE
509807,B,178,FALSE,TRUE
509937,B,112,TRUE,FALSE
509945,B,17,FALSE,FALSE
509949,A,87,TRUE,TRUE
510082,B,0,FALSE,FALSE
510437,B,19,TRUE,FALSE
510693,B,144,TRUE,FALSE
510773,B,23,FALSE,FALSE
510798,B,32,TRUE,FALSE
510917,B,375,TRUE,TRUE
511000,B,8,FALSE,FALSE
511139,B,11,FALSE,FALSE
511168,B,3,FALSE,FALSE
511220,A,3,FALSE,FALSE
511402,A,1,FALSE,FALSE
511510,A,119,TRUE,FALSE
511737,A,1425,TRUE,TRUE
511792,A,8,FALSE,FALSE
511800,B,52,TRUE,FALSE
512053,B,115,TRUE,FALSE
512128,B,16,FALSE,FALSE
512530,B,1,FALSE,FALSE
512673,A,105,TRUE,FALSE
512717,A,5,FALSE,FALSE
512733,A,158,TRUE,TRUE
512755,B,52,TRUE,TRUE
512879,B,11,FALSE,FALSE
513068,B,19,FALSE,FALSE
513119,B,13,FALSE,FALSE
513140,A,14,TRUE,FALSE
513220,A,11,FALSE,FALSE
513452,B,6,TRUE,FALSE
513495,B,0,FALSE,FALSE
513773,A,14,TRUE,FALSE
513858,B,428,TRUE,FALSE
513986,A,9,FALSE,FALSE
514029,A,22,TRUE,FALSE
514049,B,110,FALSE,TRUE
514164,A,13,FALSE,FALSE
514239,A,4,FALSE,FALSE
514292,A,24,FALSE,FALSE
514380,B,17,TRUE,FALSE
514637,A,2,TRUE,FALSE
514669,B,7,TRUE,FALSE
514670,A,4,FALSE,FALSE
514779,A,95,FALSE,FALSE
514863,A,140,TRUE,FALSE
514962,B,12,FALSE,FALSE
515091,B,28,FALSE,FALSE
515408,B,91,TRUE,TRUE
515466,A,111,TRUE,TRUE
515504,B,11,FALSE,FALSE
515654,B,1,FALSE,FALSE
516407,B,434,TRUE,TRUE
516409,B,314,TRUE,TRUE
516443,A,16,TRUE,TRUE
516698,A,2,FALSE,FALSE
516857,B,16,FALSE,FALSE
517022,B,15,FALSE,TRUE
517027,A,57,TRUE,TRUE
517083,A,82,TRUE,TRUE
517143,A,43,FALSE,FALSE
517216,A,11,TRUE,FALSE
517243,A,48,TRUE,TRUE
517271,A,4,FALSE,FALSE
517279,A,89,TRUE,FALSE
517477,B,28,FALSE,FALSE
517530,A,292,TRUE,TRUE
517654,B,25,FALSE,FALSE
517843,B,8,FALSE,FALSE
518106,B,8,FALSE,FALSE
518153,A,27,TRUE,FALSE
518663,A,49,FALSE,FALSE
518748,A,4,FALSE,FALSE
518790,B,0,FALSE,FALSE
518931,A,2,FALSE,FALSE
519035,B,235,TRUE,TRUE
519116,A,53,TRUE,FALSE
519272,A,30,FALSE,TRUE
519520,B,19,TRUE,FALSE
519850,B,361,TRUE,TRUE
520069,A,20,FALSE,FALSE
520215,A,1,FALSE,FALSE
520537,A,32,TRUE,FALSE
520549,B,12,FALSE,FALSE
520692,A,48,TRUE,FALSE
520793,A,1,FALSE,FALSE
520992,A,4,FALSE,TRUE
521160,A,4,FALSE,FALSE
521347,B,4,FALSE,FALSE
521391,A,42,TRUE,FALSE
521449,B,9,FALSE,FALSE
521505,A,2,FALSE,FALSE
521614,B,16,FALSE,FALSE
521789,A,1,FALSE,FALSE
521799,B,18,TRUE,FALSE
521819,A,145,TRUE,FALSE
521895,B,14,FALSE,FALSE
521902,A,24,TRUE,FALSE
522049,A,1,FALSE,FALSE
522052,B,23,TRUE,TRUE
522064,A,6,FALSE,FALSE
522102,A,23,TRUE,FALSE
522105,B,73,TRUE,FALSE
522113,B,1,FALSE,FALSE
522253,A,292,TRUE,TRUE
522326,A,2,FALSE,FALSE
522662,A,26,TRUE,FALSE
522691,A,67,TRUE,TRUE
522699,B,96,TRUE,FALSE
522903,B,17,FALSE,FALSE
522944,A,10,TRUE,FALSE
523124,B,32,TRUE,FALSE
523128,B,54,FALSE,FALSE
523217,A,34,TRUE,FALSE
523401,B,3,FALSE,FALSE
523512,A,38,TRUE,FALSE
523666,B,8,FALSE,FALSE
523750,A,4,FALSE,FALSE
523788,A,81,TRUE,FALSE
523902,B,2,FALSE,FALSE
524029,B,1,FALSE,FALSE
524100,B,8,TRUE,FALSE
524302,B,3,FALSE,FALSE
524303,A,8,FALSE,FALSE
524314,A,32,FALSE,FALSE
524378,A,20,FALSE,FALSE
524508,A,81,FALSE,TRUE
524530,B,4,TRUE,FALSE
524584,A,12,FALSE,FALSE
524594,A,249,TRUE,TRUE
524618,A,1,FALSE,FALSE
524683,B,67,TRUE,FALSE
524831,B,15,FALSE,TRUE
524905,A,3,FALSE,FALSE
524964,A,18,FALSE,FALSE
525002,B,2,FALSE,FALSE
525085,A,41,FALSE,FALSE
525230,B,90,TRUE,FALSE
525341,B,23,TRUE,FALSE
525364,B,8,FALSE,FALSE
525375,A,39,TRUE,FALSE
525378,B,26,FALSE,FALSE
525482,A,2,FALSE,FALSE
525638,B,6,FALSE,FALSE
525709,B,678,TRUE,TRUE
526097,A,76,TRUE,FALSE
526141,A,3,FALSE,FALSE
526184,A,147,TRUE,TRUE
526230,B,1,FALSE,FALSE
526265,B,36,TRUE,TRUE
526269,B,8,FALSE,TRUE
526311,B,4,FALSE,FALSE
526324,B,367,TRUE,TRUE
526339,A,10,FALSE,FALSE
526419,A,38,TRUE,TRUE
526620,A,155,TRUE,TRUE
526724,B,4,FALSE,FALSE
526839,B,125,TRUE,TRUE
526897,A,11,FALSE,FALSE
527003,A,0,FALSE,FALSE
527039,B,0,FALSE,FALSE
527388,A,9,FALSE,FALSE
527412,A,5,FALSE,FALSE
527504,B,2,FALSE,FALSE
527573,B,1,FALSE,FALSE
527619,B,64,TRUE,FALSE
528056,A,15,FALSE,FALSE
528257,A,9,FALSE,FALSE
528276,B,0,FALSE,FALSE
528299,A,2,FALSE,FALSE
528412,A,3,FALSE,FALSE
528526,B,22,TRUE,FALSE
528792,A,16,TRUE,TRUE
528803,A,18,FALSE,FALSE
528849,A,115,TRUE,TRUE
529059,B,16,TRUE,FALSE
529255,A,29,TRUE,FALSE
529463,B,15,FALSE,FALSE
529495,A,64,TRUE,TRUE
529582,B,2,FALSE,FALSE
529786,A,144,TRUE,TRUE
529804,B,2,FALSE,FALSE
530015,B,82,TRUE,TRUE
530075,B,46,TRUE,TRUE
530116,B,41,TRUE,FALSE
530117,A,23,FALSE,FALSE
530201,A,0,FALSE,FALSE
530231,A,10,FALSE,FALSE
530240,A,22,FALSE,FALSE
530345,B,21,TRUE,TRUE
530614,B,90,TRUE,FALSE
530653,B,179,FALSE,TRUE
530694,A,6,FALSE,FALSE
530842,B,17,FALSE,FALSE
530876,B,1,FALSE,FALSE
530896,A,1,FALSE,FALSE
531266,B,34,TRUE,FALSE
531304,B,1,FALSE,FALSE
531402,B,32,FALSE,FALSE
531482,B,60,FALSE,FALSE
531816,A,20,TRUE,FALSE
531861,B,0,TRUE,FALSE
531977,B,4,FALSE,FALSE
531994,B,16,FALSE,FALSE
532082,A,31,TRUE,FALSE
532160,B,22,TRUE,FALSE
532499,B,2,FALSE,FALSE
532674,A,79,FALSE,FALSE
532676,B,4,FALSE,FALSE
533016,A,1,FALSE,FALSE
533059,A,279,TRUE,TRUE
533167,A,40,TRUE,FALSE
533236,B,11,FALSE,FALSE
533260,A,0,FALSE,FALSE
533273,B,6,FALSE,FALSE
533289,A,166,TRUE,TRUE
533366,B,71,TRUE,FALSE
533446,B,12,TRUE,FALSE
533481,A,44,TRUE,FALSE
533530,A,9,TRUE,FALSE
533636,A,17,FALSE,FALSE
533763,B,3,FALSE,FALSE
533907,A,2,FALSE,FALSE
534101,B,1,FALSE,FALSE
534298,A,9,FALSE,FALSE
534386,A,6,TRUE,FALSE
534422,B,1,FALSE,FALSE
534440,A,15,FALSE,FALSE
534470,B,5,FALSE,FALSE
534496,B,5,FALSE,FALSE
534858,B,5,FALSE,FALSE
535080,B,41,FALSE,FALSE
535082,A,648,TRUE,TRUE
535174,A,510,TRUE,TRUE
535347,A,0,FALSE,FALSE
535349,B,4,FALSE,FALSE
535405,A,178,TRUE,TRUE
535769,B,6,FALSE,FALSE
535807,B,2,FALSE,FALSE
535938,A,171,TRUE,FALSE
536008,A,14,FALSE,FALSE
536031,A,13,FALSE,TRUE
536100,A,34,FALSE,FALSE
536128,B,1,FALSE,FALSE
536200,B,32,TRUE,TRUE
536246,B,64,TRUE,FALSE
536694,A,18,TRUE,FALSE
536729,B,39,TRUE,TRUE
536733,A,0,FALSE,FALSE
536909,A,15,FALSE,FALSE
536933,A,8,FALSE,FALSE
536935,B,94,TRUE,FALSE
536950,B,4,FALSE,FALSE
537076,A,227,TRUE,TRUE
537115,B,88,TRUE,FALSE
537147,A,20,FALSE,FALSE
537162,B,11,FALSE,FALSE
537169,A,149,TRUE,FALSE
537231,B,0,FALSE,FALSE
537240,B,285,TRUE,TRUE
537286,A,2,FALSE,FALSE
537452,A,60,TRUE,FALSE
537598,A,24,TRUE,FALSE
537640,B,11,FALSE,FALSE
537693,A,6,TRUE,FALSE
537775,A,2,FALSE,FALSE
537793,B,0,FALSE,FALSE
537925,B,0,FALSE,FALSE
537956,A,1,FALSE,FALSE
538009,A,21,FALSE,FALSE
538024,A,34,TRUE,FALSE
538301,B,3,FALSE,FALSE
538350,B,80,TRUE,FALSE
538644,A,8,TRUE,FALSE
538989,A,0,FALSE,FALSE
539239,B,4,FALSE,FALSE
539267,A,3,FALSE,FALSE
539324,A,12,TRUE,FALSE
539337,B,10,FALSE,FALSE
539833,A,1,FALSE,FALSE
